stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_6_161,161,Puerta de Alcalá,Plaza de la Independencia 3,40.4206852894155,-3.68919127035982,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_162,162,Retiro,Avda de Méjico SN,40.4196998317684,-3.68826031065316,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_164,164,Círculo de Bellas Artes,Calle   Gran Vía 3,40.4189619874668,-3.69714696173351,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_168,168,Santo Domingo,Calle  Gran Vía 56,40.4215877200394,-3.70761018385723,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_169,169,Santo Domingo,Calle  Gran Vía 47,40.4211427174884,-3.70745560004835,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_171,171,Gran Vía-Plaza de España,Calle   Gran Vía 71,40.4230519060504,-3.71051696529709,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_172,172,Ventura Rodríguez,Calle de la Princesa SN,40.4259937086544,-3.71265807696695,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_173,173,Ventura Rodríguez,Calle de la Princesa 17,40.4260628731286,-3.71313036134631,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1750,1750,Plaza de España,Calle de la Princesa 2,40.4247917256269,-3.71180841705806,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_193,193,Princesa-Rey Francisco,Calle de la Princesa 31,40.4279911839452,-3.71453003324472,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2304,2304,Plaza San Cayetano,Plaza de San Cayetano 1,40.4344993091192,-3.67023163224383,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2307,2307,Plaza San Cayetano,Plaza de San Cayetano 1,40.4340019985026,-3.67054504133793,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_273,273,Prosperidad,Calle de López de Hoyos 104,40.4438010524072,-3.67489619473516,,http://www.crtm.es,0,,Europe/Madrid,0
par_6_283,283,Gran Vía-Plaza de España,,40.4234034253629,-3.71048971299063,,http://www.crtm.es,0,,Europe/Madrid,0
par_6_3687,3687,Moncloa,Calle del Arcipreste de Hita 3,40.4341403665582,-3.7180849386363,B1,http://www.crtm.es,0,est_90_14,,2
par_6_4021,4021,Junta Municipal Moncloa,Calle de Isaac Peral 8,40.4358069963134,-3.71809084847928,A,http://www.crtm.es,0,est_90_14,,2
par_6_4022,4022,Junta Municipal Moncloa,Calle de Isaac Peral 8,40.4358409821157,-3.71842134613126,A,http://www.crtm.es,0,est_90_14,,2
par_6_4094,4094,Gran Vía-Montera,Calle   GRAN VIA 26,40.4202571699951,-3.70197160586144,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_423,423,Velázquez-Villanueva,Calle de Velázquez 6,40.4222103360285,-3.6842085978824,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_424,424,Velázquez-Goya,Calle de Velázquez 30,40.4249321557231,-3.68402393107085,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_425,425,Velázquez-Ayala,Calle de Velázquez 54,40.4276542524136,-3.68379209699484,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_426,426,Velázquez-Ortega y Gasset,Calle de Velázquez 80,40.4301243881932,-3.68351054073109,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_449,449,Serrano-Ortega y Gasset,Calle de Serrano 66,40.4296697926079,-3.6872550175206,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_451,451,Metro Serrano,Calle de Serrano 17,40.4261523539965,-3.68791482385042,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_4514,4514,Cristo Rey,Calle de Isaac Peral 40,40.4384746558032,-3.71793052606063,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_452,452,Museo Arqueológico,Calle de Serrano 16,40.4230951840549,-3.68843778838563,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_4816,4816,Moncloa,Calle de la Princesa 92,40.4338594968095,-3.71834134130945,A,http://www.crtm.es,0,est_90_14,,2
par_6_5135,5135,Círculo de Bellas Artes,Calle   Gran Vía 2,40.4191547408189,-3.6965547746318,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_5137,5137,Gran Vía-Pedro Zerolo,Calle   Gran Vía 16,40.4198716141839,-3.69943543541249, ,http://www.crtm.es,0,,Europe/Madrid,2
par_6_5138,5138,Gran Vía-Pedro Zerolo,Calle   Gran Vía 11,40.4196153531909,-3.69935321863076, ,http://www.crtm.es,0,,Europe/Madrid,2
par_6_69,69,Cibeles-Banco de España,PLAZA DE CIBELES 1,40.4197945076749,-3.69353189605824,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_70,70,Cibeles,Plaza de Cibeles 3,40.4191558117028,-3.69337395070087,A,http://www.crtm.es,0,,Europe/Madrid,0
par_6_715,715,Cartagena-López de Hoyos,Calle de Cartagena 140,40.4426125692938,-3.67554761839799,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_716,716,Cartagena-López de Hoyos,Calle de Cartagena 131,40.4425749529,-3.67581845367846,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_717,717,Cartagena,Calle de Cartagena 106,40.4396958031539,-3.67363149950633,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_718,718,Cartagena,Calle de Cartagena 101,40.4396634181182,-3.6737781993913,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_721,721,Cartagena-Béjar,Calle de Cartagena 66 B,40.4373239510092,-3.67095529120928,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_722,722,Cartagena-Béjar,Calle de Cartagena 71,40.4372329778383,-3.67110766965759,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_723,723,Gran Vía-Callao,Calle   Gran Vía 33,40.4201710049336,-3.70429255297588,,http://www.crtm.es,0,,Europe/Madrid,0
par_6_724,724,Gran Vía-Montera,Calle   Gran Vía 21,40.4200013000184,-3.70108154783931,,http://www.crtm.es,0,,Europe/Madrid,0
par_6_725,725,Centro Cultural Buenavista,Avda de los Toreros 5,40.4320805231887,-3.67098579805913,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_726,726,Cartagena-Francisco Silvela,Calle de Cartagena 6,40.4311376340219,-3.67045769253278,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_727,727,Parque Eva Duarte,Calle de José Ortega y Gasset 100,40.4296982417158,-3.67088111068427,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_728,728,Parque Eva Duarte,Calle de José Ortega y Gasset 87,40.4298632875238,-3.67116090797953,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_729,729,Lista,Calle de José Ortega y Gasset 58,40.4299254459472,-3.67596319999836,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_730,730,Lista,Calle de José Ortega y Gasset 55,40.4301598046404,-3.67594196305248,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_731,731,Marqués de Salamanca,Calle de José Ortega y Gasset 36,40.4301324609252,-3.68061037736158,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_732,732,Marqués de Salamanca,Calle de José Ortega y Gasset 35,40.4303844497326,-3.68065528231406,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_733,733,Ortega y Gasset-Claudio Coello,Calle de José Ortega y Gasset 15,40.4306496993319,-3.68608600499483,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_734,734,Princesa-Rey Francisco,Calle de la Princesa 34,40.4283432151913,-3.71441991219973,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_735,735,Argüelles,Calle de la Princesa 49,40.4301528207731,-3.71607373122696,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_736,736,Argüelles,Calle de la Princesa 56,40.4302717913121,-3.71577398713348,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_737,737,Altamirano,Calle de la Princesa 77,40.4322066996085,-3.71755743564742,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_738,738,Altamirano,Calle de la Princesa 74,40.4322630874591,-3.71718075491725,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_743,743,Cristo Rey,Calle de Isaac Peral 40,40.4386837404926,-3.71762765188811,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_745,745,Auditorio Nacional,Calle de Suero de Quiñones 15,40.4449861965628,-3.67636141709255,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_9,9,Gran Vía-Callao,Calle   Gran Vía 36,40.4204451469553,-3.70439670933612,,http://www.crtm.es,0,,Europe/Madrid,0
est_90_14,14,Intercambiador de Moncloa,Plaza de la Moncloa 1,40.43523,-3.71919,A,http://www.crtm.es,1,,Europe/Madrid,0
par_6_1256,1256,Hospital Gregorio Marañón,Calle del Doctor Esquerdo 48,40.4184315196719,-3.66948306788969,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1257,1257,Hospital Gregorio Marañón,Calle del Doctor Esquerdo 81,40.418334877935,-3.66905775957116,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_148,148,Doctor Esquerdo-Goya,Calle del Jardín de San Federico 17,40.4252546533516,-3.66891399684667,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_149,149,Doctor Esquerdo-Goya,Calle de los Fundadores 1,40.4248921479329,-3.66850517560709,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_150,150,Casa de la Moneda,Calle del Doctor Esquerdo 42,40.4220278306811,-3.6691885847369,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_151,151,Casa de la Moneda,Calle del Doctor Esquerdo 49,40.4227693215273,-3.66871259753054,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_156,156,O Donnell-Narváez,Calle de ODonnell 31,40.4217697858535,-3.67638859621371,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_157,157,O Donnell-Narváez,Calle de ODonnell 24,40.4215171343444,-3.67645679892832,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_158,158,O Donnell-Retiro,Calle de ODonnell 9,40.4217642566523,-3.68040830135789,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_174,174,Alcalá-Retiro,Calle de Alcalá 60,40.4205252814885,-3.68579324191595,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_175,175,Mártires de Alcalá,Calle de los Mártires de Alcalá 4,40.4278078226297,-3.71358496044699,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_176,176,Arguelles,Calle de Blasco de Garay 6,40.4305399786833,-3.71172744180731,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_177,177,Blasco de Garay-Centro Mayores,Calle de Blasco de Garay 40,40.434010036019,-3.7114692086522,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_180,180,Vallehermoso-Islas Filipinas,Calle de Vallehermoso 112,40.4405130684806,-3.70803485701611,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_181,181,Estadio Vallehermoso,Calle de Juan Vigón 23,40.4425867582368,-3.70997716293303,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_182,182,Melquíades Álvarez,Calle de Juan Vigón 9,40.4414368371111,-3.71238456980618,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_183,183,General Ampudia,Calle del General Ampudia 3,40.4424295256612,-3.71503196131361,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_184,184,Avenida del Valle,Calle del General Ampudia 18,40.4436454353967,-3.71508130488714,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_185,185,Metro Guzmán el Bueno,Avda de la Reina Victoria 57,40.4458535152216,-3.71420955281916,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_186,186,Reina Victoria,Calle de Guzmán el Bueno 139,40.4459141379506,-3.71241222722258,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_187,187,Guzmán el Bueno-San Francisco de Sales,Calle de Guzmán el Bueno 133,40.4429667164741,-3.71265274343737,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_188,188,Melquíades Álvarez,Calle de Guzmán el Bueno 123,40.4416413455956,-3.71282301464341,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_189,189,Metro Islas Filipinas,Calle de Guzmán el Bueno 101,40.4388113235219,-3.71301720573395,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_190,190,Guzmán El Bueno-Fernández de los Ríos,Calle de Guzmán el Bueno 65,40.4359091099503,-3.7132305174211,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_191,191,Guzmán El Bueno-Meléndez Valdés,Calle de Guzmán el Bueno 37,40.4336061366238,-3.71342065966853,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_192,192,Arguelles,Calle de Guzmán el Bueno 3,40.4310598664836,-3.71361927557576,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_199,199,Ibiza-Maiquez,Calle de Ibiza 43,40.4183494716017,-3.6727591978734,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2156,2156,Narváez-Ibiza,Calle de Narváez 64,40.4186253314482,-3.67643967418947,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2157,2157,Narváez-Ibiza,Calle de Narváez 53,40.4186859817816,-3.67608149494343,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2158,2158,Sainz de Baranda-Narváez,Calle del Alcalde Sáinz de Baranda 22,40.4168776656591,-3.67565271291673,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2160,2160,Sainz de Baranda-Maiquez,Calle del Alcalde Sáinz de Baranda 40,40.4167221183574,-3.67296918630751,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2162,2162,Metro Sainz de Baranda,Calle del Alcalde Sáinz de Baranda 64,40.4165014443402,-3.66985295075633,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_3686,3686,O Donnell-Retiro,Calle de ODonnell 4,40.4216615528175,-3.67948779388424,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_3811,3811,Manuel Becerra,Calle del Doctor Esquerdo 3,40.4275995044659,-3.66848072277211,A,http://www.crtm.es,0,,Europe/Madrid,0
par_6_4477,4477,Galileo,Calle de Fernández de los Ríos 43,40.4352145997782,-3.71043252982772,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_4478,4478,Vallehermoso-Donoso Cortés,Calle de Vallehermoso 56,40.4360919057677,-3.70840196656843,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_4479,4479,Vallehermoso-Cea Bermúdez,Calle de Vallehermoso 90,40.4380837785798,-3.7082577631719,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_5822,5822,Doctor Esquerdo-O Donnell,Calle del Doctor Esquerdo 57,40.4204891362583,-3.66886798445917,,http://www.crtm.es,0,,Europe/Madrid,0
par_6_1049,1049,Carrera de San Jerónimo-Cedaceros,Cra de San Jerónimo 32,40.4166159973946,-3.69924486230926,,http://www.crtm.es,0,,Europe/Madrid,0
par_6_1382,1382,Bravo Murillo-Cristóbal Bordiú,Calle de Bravo Murillo 81,40.4434956310103,-3.70424624602124,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1386,1386,Álvarez de Castro-Eloy Gonzalo,Calle del General Álvarez de Castro 3,40.4345362584982,-3.70200707605539,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1397,1397,Santa Engracia-Bretón de los Herreros,Calle de Santa Engracia 112,40.4395722528492,-3.70052650302438,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1398,1398,Metro Ríos Rosas,Calle de Santa Engracia 126,40.4418636224716,-3.70150537140309,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1399,1399,Santa Engracia-María de Guzmán,Calle de Santa Engracia 149,40.4441996667738,-3.70254373196757,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1419,1419,Cuatro Caminos,Calle de Bravo Murillo 91,40.4457036479186,-3.70411263459893,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1420,1420,Cuatro Caminos,Calle de Santa Engracia 162,40.4460594716322,-3.7033767375133,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1568,1568,Alvarado,Calle de Bravo Murillo 122,40.4492929223415,-3.70350473282609,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1569,1569,Teruel,Calle de Bravo Murillo 154 B,40.4516466984577,-3.70310467501363,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1570,1570,Teruel,Calle de Bravo Murillo 151,40.4514189091433,-3.70352686469163,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1600,1600,Alvarado,Calle de Bravo Murillo 117,40.4490834352157,-3.70387992549458,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_170,170,Gran Vía-Plaza de España,Calle   Gran Vía 74,40.4229938347379,-3.70970295878423,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1766,1766,Santo Domingo,Calle de San Bernardo 13,40.422573044961,-3.70780063049634,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1768,1768,Noviciado,Calle de San Bernardo 51,40.4251334623991,-3.70749733836881,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1770,1770,San Bernardo-Dos de Mayo,Calle de San Bernardo 75,40.4272108763476,-3.70662309780189,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1772,1772,Metro San Bernardo,Gta de Ruiz Jiménez 1,40.4293755647279,-3.70620950448422,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1855,1855,San Amaro,Plaza de San Amaro 9,40.4550574752525,-3.69699993374347,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1856,1856,General Cabrera,Calle del General Cabrera 22,40.4563482251115,-3.69584120098867,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1857,1857,Infanta Mercedes,Calle del General Yagüe 44,40.4568596416073,-3.69768637548775,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1858,1858,Bravo Murillo-Lope de Haro,Calle de Bravo Murillo 227,40.4566880116374,-3.70223276011779,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1859,1859,Estrecho,Calle de Bravo Murillo 193,40.4546653052637,-3.70300635179714,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1860,1860,Estrecho,Calle de Ávila 2,40.4527856960632,-3.70246788005825,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1861,1861,General Perón-Aviador Zorita,Avda del General Perón 4,40.4524500769859,-3.6983783096297,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1862,1862,Glorieta Álvarez de Castro,Calle del General Álvarez de Castro 23,40.4366209962136,-3.70288944481674,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1865,1865,Alonso Martínez,Calle de Santa Engracia 4,40.4284031753535,-3.695695080791,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1868,1868,Plaza Chamberí,Calle de Santa Engracia 43,40.432751852108,-3.69763801757434,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1869,1869,Iglesia,Calle de Santa Engracia 58,40.4346930588471,-3.69842442141596,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1870,1870,Santa Engracia-García de Paredes,Calle de Santa Engracia 76,40.436391244673,-3.69917298604426,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1876,1876,Palacio Real,Escal del Fotógrafo Alfonso 23,40.4147998464631,-3.71341239736143,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1878,1878,Las Vistillas,Calle de Bailén 41,40.4121491813822,-3.71373804556285,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1880,1880,San Francisco El Grande,Calle de Bailén 51,40.4109871627577,-3.71371400337546,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1882,1882,La Paloma,G.v. de San Francisco 8,40.4090940285728,-3.71318319183378,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1884,1884,Puerta de Toledo,Avda de la Gran Vía de San Francisco 4,40.4077627011361,-3.71212428707064,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1885,1885,Puerta de Toledo,Gta de Puerta de Toledo 3,40.4063523529995,-3.71146161659808,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1886,1886,Plaza de la Villa,Calle  Mayor 65,40.4156581344135,-3.71008570491972,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1887,1887,Plaza Mayor,Calle  Mayor 21,40.4163459418092,-3.70663006619755,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1888,1888,Sol,Plaza de la Puerta del Sol 5,40.4167887394875,-3.70270621307019,A,http://www.crtm.es,0,est_90_58,,2
par_6_2360,2360,Puerta de Toledo,Ronda de Segovia 52,40.4069265769669,-3.7125773359178,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2362,2362,Ronda de Segovia,Ronda de Segovia 32,40.4081743384382,-3.71549824293011,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2364,2364,Ronda de Segovia-Imperial,Ronda de Segovia 31 B,40.4103400143624,-3.71784337840182,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2366,2366,Cuesta de la Vega,Ronda de Segovia 2 C,40.4134508469724,-3.71740564837345,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_2367,2367,Parque de Atenas,Paseo de la Ciudad de Plasencia SN,40.4149100862192,-3.72034428143889,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_278,278,Chueca,Calle de Hortaleza 80,40.4236193151998,-3.69869872434991,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_3375,3375,Fuencarral-Bilbao,Calle de Fuencarral 113,40.42956366506,-3.70268640659656,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_3377,3377,Fuencarral-Alburquerque,Calle de Fuencarral 131,40.4315942930918,-3.70357737695531,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_3379,3379,Quevedo,Calle de Fuencarral 158,40.433018514938,-3.70418722736873,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_3493,3493,Carranza,Calle de Carranza 22,40.4297075551481,-3.70495149155154,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_4070,4070,Glorieta de San Vicente,Gta de San Vicente 1,40.4200193574581,-3.72088345766496,A,http://www.crtm.es,0,est_90_18,,2
par_6_4108,4108,Gran Vía-Pedro Zerolo,Calle   Gran Vía 24,40.4200265495532,-3.69988608031805,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_4496,4496,Juan Zorrilla,Calle de Bravo Murillo 53,40.44172,-3.70422,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_4675,4675,Santa Engracia-Caracas,Calle de Santa Engracia 20,40.4308114902558,-3.69671019174008,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_5376,5376,Hortaleza,Calle de Hortaleza 20,40.421276007924,-3.70034879479615,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_538,538,Quevedo,Calle de Eloy Gonzalo 3,40.4341330911583,-3.70312296933865,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_5639,5639,Santa Bárbara,Calle de Hortaleza 120,40.426383530112,-3.6967143140902,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_599,599,Jardines de Sabatini,Custa de San Vicente 12,40.4215242894859,-3.7142731115914,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_601,601,Cuesta de San Vicente,Custa de San Vicente 26,40.4205565793431,-3.71633756927963,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_603,603,Príncipe Pío,Custa de San Vicente 40,40.420541678841,-3.718742148103,A,http://www.crtm.es,0,est_90_18,,2
par_6_606,606,Ermita Virgen del Puerto,Paseo de la Virgen del Puerto SN,40.4167765892418,-3.72080580777646,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_807,807,Canal,Calle de José Abascal 2,40.4386069914841,-3.70371188570495,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_854,854,Plaza de España,Plaza de España 5,40.4230337021356,-3.71201389608892,A,http://www.crtm.es,0,,Europe/Madrid,2
est_90_18,18,Intercambiador de Príncipe Pío,Paseo de la Florida 2,40.42107,-3.72037,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_58,58,Puerta del Sol,Plaza de la Puerta del Sol 6,40.41688,-3.70331,A,http://www.crtm.es,1,,Europe/Madrid,0
par_6_1065,1065,Avenida de Daroca-Casalarreina,Avda de Daroca 303,40.4078254592811,-3.61465698867279,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1066,1066,Avenida de Daroca-Calahorra,Avda de Daroca 318,40.4063201873442,-3.61309942449698,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1067,1067,Avenida de Daroca-Campus Universitario,Avda de Daroca 336 B,40.4044336740483,-3.61037175645157,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1069,1069,San Cipriano,Calle de San Cipriano 44,40.4042293592631,-3.60466591657613,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1073,1073,Puerta Arganda,Calle  Lago Michigan SN,40.4013186665673,-3.5961196493523,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1074,1074,Metro Vicálvaro,Calle de San Cipriano 11,40.4044165051064,-3.60849776251909,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1076,1076,Calahorra,Calle de Calahorra 8,40.4078618786424,-3.61117904933398,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1199,1199,Ciudad Lineal,Calle de los Misterios 1,40.4382539731127,-3.63872043915532,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1200,1200,Pobladura del Valle-Arcos de Jalón,Calle de Arcos de Jalón SN,40.4221463197708,-3.62542005029275,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1201,1201,Pobladura del Valle-Arcos de Jalón,Calle de Arcos de Jalón 3,40.4222382510807,-3.62507904058752,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1202,1202,Arcos de Jalón-San Román del Valle,Calle de Arcos de Jalón 20,40.4206337057401,-3.62190504043676,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1203,1203,Arcos de Jalón-San Román del Valle,Calle de Arcos de Jalón SN,40.4208676132402,-3.62196613027967,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1204,1204,Arcos de Jalón-Amposta,Calle de Arcos de Jalón 36,40.4227610317025,-3.61831735780368,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1205,1205,Arcos de Jalón-Amposta,Calle de las Destilerías 20,40.4228315901285,-3.61860092327522,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1206,1206,Arcos de Jalón-Albericia,Calle de Arcos de Jalón 114,40.4244410016272,-3.61582172902446,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1207,1207,Arcos de Jalón-Albericia,Calle de Arcos de Jalón SN,40.4246201710933,-3.61601197858742,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1210,1210,Avenida de Canillejas-Toscana,Avda de Canillejas a Vicálvaro 98 D,40.4195376313583,-3.611179867796,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1211,1211,Avenida de Canillejas-Toscana,Avda de Canillejas a Vicálvaro 179,40.4196292720966,-3.61088600028717,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1213,1213,Artilleros-Calahorra,Paseo de los Artilleros 10,40.4082209089954,-3.60972232268057,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1214,1214,Casalarreina-Daroca,Calle de Casalarreina 21,40.4087487154443,-3.6138403577642,A,http://www.crtm.es,0,,Europe/Madrid,2
par_6_1215,1215,Plaza de la Vicalvarada,Calle de Casalarreina 3,40.4094048984669,-3.61071122602052,A,http://www.crtm.es,0,,Europe/Madrid,2
